asset_nm,similar_assets
유 퀴즈 온 더 블럭 208회,"['황금어장-라디오스타 830회', '일타강사 3회', '일타강사 03회', '속풀이쇼 동치미 539회', '미안해 사랑해 고마워', '푸른 바다의 전설-전설은 계속된다 1회', '속풀이쇼 동치미 561회', '유 퀴즈 온 더 블럭 179회', '선생님과 길고양이', '민족']"
와이낫크루 - 뜻밖의 여행 1회,"['와이낫크루 - 뜻밖의 여행 01회', '와이낫크루 - 뜻밖의 여행 02회', '와이낫크루 - 뜻밖의 여행 2회', '엘리가간다 시즌7 01회', '사이틴 시즌1 52회', '핑크퐁 상어가족과 노래해요 3 01회', '핑크퐁 상어가족과 노래해요 3 1회', '헬로카봇 시즌11 쌈바 26회', 'UHD 환경스페셜 2 11회', '슬기로운 감빵생활 07회']"
고딩엄빠 4 2회,"['오은영 리포트 결혼 지옥 17회', '하늘의 인연 105회', '오은영 리포트 결혼 지옥 13회', '고딩엄빠 4 04회', '고딩엄빠 4 4회', '죽어도 좋은 경험', '세뇨라', '고딩엄빠 4 01회', '고딩엄빠 4 1회']"
SBS인기가요 1197회,"['뮤직뱅크 654회', '뮤직뱅크 655회', 'SBS인기가요 1196회', '뮤직뱅크 656회', 'SBS인기가요 1198회', '쇼음악중심 823회', '뮤직뱅크 653회', 'SBS인기가요 1195회', 'SBS인기가요 1189회', 'SBS인기가요 1161회']"
사장님 귀는 당나귀 귀 221회,"['사장님 귀는 당나귀 귀 214회', '사장님 귀는 당나귀 귀 212회', '사장님 귀는 당나귀 귀 219회', '사장님 귀는 당나귀 귀 220회', '아적자위여해1 : 나의 고슴도치 그녀1 07회', '극한직업 35회', '사장님 귀는 당나귀 귀 225회', '1박2일 시즌4 189회', '보스베이비', '뭉쳐야 찬다 2 099회']"
송골매 콘서트 40년만의 비행 1회,"['신랑수업 30회', '송가인 더 드라마', '전지적 참견 시점 248회', '99억의 여자 16회', '동백꽃 필 무렵 20회', '황금정원 30회', '이슈 픽 쌤과 함께 148회', '희수', '마이 리틀 히어로 5회', '아임 히어로 더 파이널']"
미스터 로또 9회,"['미스터 로또 09회', '화요일은 밤이 좋아 83회', '골 때리는 그녀들 61회', '화요일은 밤이 좋아 55회', '고기서 만나 21회', '마이리틀히어로', '미스터 로또 11회', '라바 키즈동요 Part2 01회', '최강야구 51회', '설특집 슈퍼맨이 돌아왔다 1회']"
톡파원 25시 73회,"['은하철도의 밤', '엘리가간다 시즌4 06회', '걸어서세계속으로 564회', '런닝맨 657회', '불타는 장미단 19회', '한국인의 식판 16회', '불타는 장미단 23회', '진격의 거인 The Final Season 16회', '신서유기 시즌7 08회', '피스 오브 케이크']"
형따라 마야로 : 아홉 개의 열쇠 1회,"['형따라 마야로 : 아홉 개의 열쇠 8회', '도쿄 연애사건', '인디아나존스-크리스탈해골의왕국', '짱구는못말려 10기 09회', '엘리가간다 시즌4 01회', '하늘에서 본 미래 3회', '왔다 장보리 39회', '여섯 개의 밤', '섀도우 클라우드', '다이노소어 아일랜드']"
스트릿 우먼 파이터 9회,"['스트릿 우먼 파이터 2 04회', '스트릿 우먼 파이터 2 4회', '스트릿 우먼 파이터 2 05회', '스트릿 우먼 파이터 2 5회', '스트릿 맨 파이터 10회', '쇼미더머니 시즌8 10회', '슈퍼맨이돌아왔다 스페셜 1회', '고등래퍼 8회', '뿌리깊은나무 27회', '손대면 핫플-동네멋집 5회']"
조선의 사랑꾼  1회,"['조선의 사랑꾼  01회', '방과후 설렘 X 소년 판타지 스페셜 1회', '다큐 플러스 261회', '내 아내 이야기', '전문중적진천천 02회.', '돌이킬 수 없는 주말', '멍뭉이', '속풀이쇼 동치미 521회', '너와 100번째 사랑', '캐리 러브콘서트 케이팝']"
신비한TV서프라이즈 1077회,"['뽀로로 인기 동요 04회', '헬로 몽키', '양산형 리코 - 프라모델 걸의 인생 조립기 10회', '2022 역사저널 그날 50회', '형사', '형사 Duelist', '부당거래', '런닝맨 669회', '조선명탐정: 흡혈괴마의 비밀', '도깨비 2회']"
TV동물농장 1107회,"['TV동물농장 1096회', 'TV동물농장 1081회', '재벌집 막내아들 16회', '런닝맨 638회', '깨비키즈 백투더공룡 01회', '윈드 리버', '훅 까놓고 말해서 02회', '훅 까놓고 말해서 2회', '개는 훌륭하다 142회', '세상에이런일이 1237회']"
사장님 귀는 당나귀 귀 220회,"['사장님 귀는 당나귀 귀 213회', '사장님 귀는 당나귀 귀 214회', '사장님 귀는 당나귀 귀 225회', '사장님 귀는 당나귀 귀 219회', '사장님 귀는 당나귀 귀 221회', '사장님 귀는 당나귀 귀 223회', '신상 출시 편스토랑 171회', '사장님 귀는 당나귀 귀 224회', '미니언즈', '슈퍼배드3']"
신서유기 시즌3 11회,"['뽀로로를 뚫고 나온 영어 01회', '영어완전정복', '트래블러 10회', '황금정원 30회', '99억의 여자 16회', '동백꽃 필 무렵 20회', '일불소심묘상니 : 넌 내게 반했냥 12회', '전지적 참견 시점 246회', '최애의 아이 10회', '시광여타흡시정호 02회']"
마이 리틀텔레비전 101회,"['연모 국제에미상 수상 기념 스페셜 1회', '핑크퐁 한글동요 3 첫단어송 01회', '대통령 정약용', '도리수니TV 26회', '뽀스타그램2', '인간극장 플러스 10회', '불타는 장미단 14회', '개는 훌륭하다 191회', '강 건너기 외', '꼬리에 꼬리를 무는 그날 이야기 2 21회']"
설에 놀면 뭐하니? 인생라면 1회,"['놀면 뭐하니? 151회', '놀면 뭐하니? 199회', '놀면 뭐하니? 153회', '속풀이쇼 동치미 531회', '놀면 뭐하니? 203회', '창란결 18회', '스틸러 : 일곱 개의 조선통보 12회', '백일의 낭군님: 별책부록 1회', '소녀대인 8회', '전 남친의 유언장 9회']"
미스터트롯2 2회,"['화요일은 밤이 좋아 83회', '화요일은 밤이 좋아 51회', '화요일은 밤이 좋아 55회', '고기서 만나 21회', '송가인 더 드라마', '미스터트롯2 13회', '미스터트롯2 01회', '미스터트롯2 1회', '불타는 장미단 21회']"
세상에이런일이 1240회,"['아이리스 21회', '한국인의 식판 09회', '궁지에 몰린 쥐는 치즈 꿈을 꾼다', '구해줘! 홈즈 195회', '푸른 뱀파이어의 고민 6회', '최강 배달꾼 15회', '전지적 참견 시점 264회', '잭 스나이더의 저스티스 리그', '찐친 이상 출발, 딱 한 번 간다면 8회', '구미호뎐1938 2회']"
불후의명곡2 620회,"['불후의명곡2 567회', '불후의명곡2 623회', '트롯 전국체전 11회', '트롯 전국체전 10회', '정글의 법칙 제로포인트 4회', '구해줘! 홈즈 191회', 'MU-CON AMN 빅콘서트 1회', '스틸러 : 일곱 개의 조선통보 12회', '소녀대인 8회', '자전거집 타카하시 군 8회']"
TV동물농장 1111회,"['TV동물농장 1115회', '돌핀보이', '동물극장 단짝 34회', 'TV동물농장 1084회', '속풀이쇼 동치미 539회', '속풀이쇼 동치미 561회', '1986 그 여름, 그리고 고등어통조림', '런닝맨 620회', '속풀이쇼 동치미 555회', '속풀이쇼 동치미 520회']"
신발 벗고 돌싱포맨 94회,"['대박부동산 17회', '미운우리새끼 351회', '엘디케이 러브 하우스', 'TV동물농장 1130회', '시카고 타자기 스페셜-비하인드 1회', '과학수사대 스모킹 건 09회', '미운우리새끼 352회', '화요일은 밤이 좋아 50회', '위험한상견례']"
일타강사 4회,"['일타강사 04회', '스토브리그 01회', '스토브리그 1회', '러블리 호러블리 1회', '속풀이쇼 동치미 539회', '조선왕조 500년-한중록 1회', '조선왕조 500년-한중록 62회', '속풀이쇼 동치미 561회', '진짜 의사가 돌아왔다 39회', '속풀이쇼 동치미 521회']"
여행설계자들 1회,"['여행설계자들', '2022 창원 K-POP 월드 페스티벌 1회', '신랑수업 1회', '니돈내산 독박투어 7회', '가문의영광4-가문의수난', '원나잇 굿나잇', '무한도전 스페셜 특집회 11회', '조선의 사랑꾼  18회', '악어TV Part3 01회']"
히든싱어 시즌7 14회,"['내 딸 금사월 43회', '소녀대인 26회.', '약해도 이길 수 있습니다 11회', '기적-그날의소비토', '천계지백사전설 61회', '도시어부2 59회', '어촌캠프 4회', '군구령 12회', '로맨스 패키지 13회', '부부의 세계 16회']"
불타는 트롯맨 갈라콘서트 2회,"['불타는 장미단 3회', '불타는 장미단 03회', '불타는 트롯맨 12회', '장미꽃 필 무렵 01회', '장미꽃 필 무렵 1회', '불타는 장미단 07회', '불타는 장미단 7회', '미스터 로또 13회', '장미꽃 필 무렵 8회']"
놀라운 토요일 276회,"['미운우리새끼 306회', '황금어장-라디오스타 833회', '황금어장-라디오스타 832회', '스트릿 우먼 파이터 2 2회', '스트릿 우먼 파이터 2 02회', '속풀이쇼 동치미 535회', '사장님 귀는 당나귀 귀 218회', '뭉뜬리턴즈 18회', '란이TV 시즌1 26회', '김과장 특별판 1회']"
쉬는 부부 9회,"['쉬는 부부 10회', '속풀이쇼 동치미 565회', '너의 췌장을 먹고 싶어', '특집 슈가맨, 양준일 91.19 2회', '2023 WWE Monthly 스페셜 7회', '2023 WWE Monthly 스페셜 07회', '2023 WWE Monthly 스페셜 8회', '런닝맨 659회', '2023 WWE Monthly 스페셜 9회', '내안의 그놈']"
쇼킹나이트 6회,"['돌싱글즈4 5회', '트롯 전국체전 07회', '트롯 전국체전 06회', '최애의 아이 12회', '콩-스컬아일랜드', '화요일은 밤이 좋아 48회', '화요일은 밤이 좋아 55회', '미스터트롯2 3회', '미스터트롯2 03회', '미스터 로또 19회']"
TV동물농장 1103회,"['TV동물농장 1085회', '쇼킹나이트 5회', '명의들의 경고 23회', '심야괴담회 71회', 'TV동물농장 1109회', '판도라', '나는자연인이다 571회', '말량n홍챠TV 13회', '푸른 뱀파이어의 고민 8회', '미스터 로또 08회']"
구해줘! 홈즈 213회,"['구해줘! 홈즈 219회', '구해줘! 홈즈 206회', '구해줘! 홈즈 220회', '구해줘! 홈즈 208회', '구해줘! 홈즈 203회', '구해줘! 홈즈 217회', '인간극장 3391회', '슈퍼맨이돌아왔다 481회', '구해줘! 홈즈 205회', '구해줘! 홈즈 204회']"
전국 노래 자랑 2165회,"['전국 노래 자랑 2169회', '전국 노래 자랑 2170회', '전국 노래 자랑 2167회', '전국 노래 자랑 2127회', '전국 노래 자랑 2129회', '전국 노래 자랑 2128회', '전국 노래 자랑 2130회', '전국 노래 자랑 2126회', '전국 노래 자랑 2168회']"
뿅뿅 지구오락실 11회,"['수사재개 스페셜 소방서 옆 경찰서 리턴즈 1회', '스페셜 소방서 옆 경찰서 리턴즈', '엘리가간다 시즌4 08회', '99억의 여자 16회', '황금정원 30회', '동백꽃 필 무렵 20회', '아기상어 올리와 윌리엄 2  4회', '와카코와 술 4 12회', '레드벨벳 레벨업 프로젝트 10회', '헤이지니 럭키강이 시즌9 스페셜. 01회']"
고딩엄빠 4 5회,"['고딩엄빠 4 01회', '고딩엄빠 4 1회', '고딩엄빠 4 6회', '고딩엄빠 4 06회', '신랑수업 26회', '과학수사대 스모킹 건 4회', '과학수사대 스모킹 건 04회', '검사프린세스 16회', '핑크퐁 한글동요 3 첫단어송 01회']"
신발 벗고 돌싱포맨 99회,"['속풀이쇼 동치미 537회', '오은영 리포트 결혼 지옥 11회', '놀면 뭐하니? 203회', '오은영 리포트 결혼 지옥 51회', '오은영 리포트 결혼 지옥 37회', '속풀이쇼 동치미 566회', '숙부님의 몸종이 되어버린 아내', '비밀의 집 91회', '화요 청백전 9회']"
벌거벗은 세계사 111회,"['황금어장-라디오스타 833회', '64 파트 2', '1996 전설의 고향 24회', '인수대비 34회', '심야괴담회 78회', '포청천 포공기안 16회.', '그것이알고싶다 1355회', '배트맨 -아캄 습격', '오자룡이 간다 123회', '내부자들-디오리지널']"
일타강사 3회,"['드림즈 8회', '선생님과 길고양이', '이슈 픽 쌤과 함께 148회', '유 퀴즈 온 더 블럭 179회', '짱구는못말려 11기 08회', '미운우리새끼 354회', '신랑수업 49회', '속풀이쇼 동치미 539회', '황금어장-라디오스타 827회']"
금쪽같은 내새끼 158회,"['TV소설 은희 120회', '금쪽같은 내새끼 162회', '명불허전 03회', '금쪽같은 내새끼 146회', '꼬리에꼬리를무는그날이야기 45회', '이웃집 야마다군', '금쪽같은 내새끼 163회', '걸어서 환장 속으로 28회', '금혼령, 조선 혼인 금지령 12회', '핑크퐁 한글동요 3 첫단어송 01회']"
설특집 슈퍼맨이 돌아왔다 1회,"['뽀로로와 노래해요 NEW 1 12회', '작은새와 돼지씨', '심야괴담회 74회', '고기서 만나 21회', '핑크퐁 뮤지컬영어명작  01회', '잭 스나이더의 저스티스 리그', '천원짜리 변호사 1회', '천원짜리 변호사 01회', '저스티스 리그', '핑크퐁 모양송 02회']"
손대면 핫플-동네멋집 4회,"['손대면 핫플-동네멋집 5회', '손대면 핫플-동네멋집 05회', '손대면 핫플-동네멋집 1회', '손대면 핫플-동네멋집 01회', '돈 잘 버는 젊은 사장 8회', '손대면 핫플-동네멋집 2회', '손대면 핫플-동네멋집 02회', '전지적 참견 시점 230회', '흑조의 호수 5회']"
신서유기 시즌2 9회,"['시카고 타자기 스페셜-비하인드 1회', '황금정원 30회', '99억의 여자 16회', '동백꽃 필 무렵 20회', '애프터시그널 04회', '애프터시그널 4회', '19회 고창 1부', '트래블러 10회', '20회 고창 2부', '비긴어게인2 13회']"
악인전 14회,"['꼬리에 꼬리를 무는 그날 이야기 2 21회', '송가인 더 드라마', '7인의 탈출 3회', '7인의 탈출 03회', '펜트하우스2히든룸-끝나지않은이.. 1회', '홍김동전 50회', '불타는 장미단 17회', '왜 오수재인가 16회', '히든싱어 시즌5 07회', '히든싱어 시즌5 7회']"
내일은 위닝샷 5회,"['내일은 위닝샷 12회', '내일은 위닝샷 4회', '내일은 위닝샷 04회', '속풀이쇼 동치미 539회', '애정이이 : 오직, 사랑 38회', '속풀이쇼 동치미 561회', '장인, 아트 오브 디테일 2회', '속풀이쇼 동치미 520회', '발기력 탁월한 절친의 남자']"
신랑수업 74회,"['신데렐라 아가씨 안쪽은 첫경험', '신서유기 시즌7 6회', '신서유기 시즌7 06회', '신랑수업 77회', '돌싱글즈4 3회', '신발 벗고 돌싱포맨 100회', '피에타', '정글의 법칙 in 태즈먼 5회', '놀면 뭐하니? 197회', '아적자위여해1 : 나의 고슴도치 그녀1 23회']"
2억9천 : 결혼전쟁 6회,"['2억9천 : 결혼전쟁 06회', '핑크퐁 율동동요 03회', '금혼령, 조선 혼인 금지령 12회', '미스터트롯2 05회', '다큐 플렉스 50회', '런닝맨 634회', '핑크퐁이 간다 16회', '다큐 플렉스 49회', '스토브리그 1회', '스토브리그 01회']"
쉬는 부부 10회,"['쉬는 부부 9회', '속풀이쇼 동치미 540회', '너의 췌장을 먹고 싶어', '핑크퐁 이솝이야기 01회', '속풀이쇼 동치미 520회', '속풀이쇼 동치미 561회', '최선의 삶', '로맨틱 코미디', '우리만난적있나요', '송해 1927']"
어촌캠프 4회,"['엘리가간다 시즌4 2회', '엘리가간다 시즌4 02회', '엘리가간다 시즌7 02회', '히든싱어 시즌7 14회', '연성결 01회', '캠프 제로베이스원 3회', '차이니즈조디악', '골 때리는 그녀들 60회', '마이 캡틴 김대출', '엘리가간다 시즌4 21회']"
삼시세끼 어촌편 5 11회,"['황금정원 30회', '99억의 여자 16회', '동백꽃 필 무렵 20회', '원킬', '비긴어게인2 13회', '과보호의 카호코 2018 러브N드림 1회', '나는자연인이다 569회', '나 혼자산다 506회', '명불허전 16회', '패밀리 12회']"
